기준일자,승차_호선,승차_역,하차_호선,하차_역,일반_승객수,승차 가능,하차 가능,기동카 사용 가능,환승 여부
20230331,우이신설선,정릉,7호선,고속터미널,1,O,O,O,O
20230331,경춘선,가평,2호선,양천구청,1,X,O,X,O
20230331,인천지하철 1호선,테크노파크,공항철도,마곡나루,1,X,O,X,O
20230331,인천지하철 1호선,테크노파크,7호선,마들,1,X,O,X,O
20230331,5호선,종로3가,김포골드라인,마산,1,O,O,O,O
20230331,4호선,진접,6호선,삼각지,1,O,O,O,O
20230331,우이신설선,정릉,1호선,관악,1,O,X,X,O
20230331,경춘선,가평,3호선,옥수,1,X,O,X,O
20230331,4호선,진접,7호선,보라매,1,O,O,O,O
20230331,경춘선,가평,7호선,온수,1,X,O,X,O
20230331,7호선,고속터미널,경의중앙선,홍대입구,1,O,O,O,O
20230331,우이신설선,정릉,5호선,김포공항,1,O,O,O,O
20230331,우이신설선,정릉,5호선,까치산,1,O,O,O,O
20230331,9호선,개화,김포골드라인,장기,1,O,O,O,O
20230331,우이신설선,정릉,8호선,남위례,1,O,O,O,O
20230331,우이신설선,정릉,4호선,남태령,1,O,O,O,O
20230331,경춘선,가평,2호선,을지로3가,1,X,O,X,O
20230331,4호선,진접,7호선,반포,1,O,O,O,O
20230331,공항철도,홍대입구,김포골드라인,마산,1,O,O,O,O
20230331,우이신설선,정릉,1호선,구일,1,O,O,O,O
20230331,2호선,교대,인천지하철 1호선,부평구청,1,O,X,X,O
20230331,3호선,교대,인천지하철 1호선,부평구청,1,O,X,X,O
20230331,5호선,강동,인천지하철 1호선,동막,1,O,X,X,O
20230331,5호선,강동,1호선,동두천,1,O,X,X,O
20230331,2호선,교대,인천지하철 1호선,부평,1,O,X,X,O
20230331,경춘선,가평,2호선,을지로4가,1,X,O,X,O
20230331,4호선,진접,5호선,명일,1,O,O,O,O
20230331,공항철도,홍대입구,5호선,마장,1,O,O,O,O
20230331,인천지하철 1호선,테크노파크,6호선,보문,1,X,O,X,O
20230331,5호선,강동,에버라인,동백,1,O,X,X,O
20230331,우이신설선,정릉,4호선,길음,1,O,O,O,O
20230331,4호선,진접,6호선,버티고개,1,O,O,O,O
20230331,4호선,진접,1호선,방학,1,O,O,O,O
20230331,경의중앙선,풍산,5호선,마천,1,O,O,O,O
20230331,경의중앙선,풍산,7호선,마들,1,O,O,O,O
20230331,신분당선,광교중앙,신분당선,정자,1,X,X,X,X
20230331,경춘선,가평,2호선,왕십리,1,X,O,X,O
20230331,수인분당선,한티,5호선,신길,1,O,O,O,O
20230331,9호선,중앙보훈병원,경춘선,별내,1,O,O,O,O
20230331,우이신설선,정릉,7호선,군자,1,O,O,O,O
20230331,우이신설선,정릉,7호선,굴포천,1,O,O,O,O
20230331,인천지하철 1호선,테크노파크,2호선,방배,1,X,O,X,O
20230331,우이신설선,정릉,경의중앙선,금릉,1,O,X,X,O
20230331,경의중앙선,풍산,7호선,자양,1,O,O,O,O
20230331,9호선,중앙보훈병원,1호선,병점,1,O,X,X,O
20230331,인천지하철 1호선,테크노파크,7호선,보라매,1,X,O,X,O
20230331,우이신설선,정릉,5호선,개롱,1,O,O,O,O
20230331,인천지하철 1호선,테크노파크,3호선,동대입구,1,X,O,X,O
20230331,9호선,중앙보훈병원,김포골드라인,마산,1,O,O,O,O
20230331,인천지하철 1호선,테크노파크,공항철도,김포공항,1,X,O,X,O
20230331,인천지하철 1호선,테크노파크,4호선,길음,1,X,O,X,O
20230331,신분당선,광교중앙,1호선,용산,1,X,O,X,O
20230331,수인분당선,한티,신분당선,성복,1,O,X,X,O
20230331,4호선,진접,5호선,신길,1,O,O,O,O
20230331,경의중앙선,풍산,6호선,불광,1,O,O,O,O
20230331,에버라인,전대.에버랜드,1호선,신설동,1,,O,,O
20230331,경춘선,가평,2호선,신당,1,X,O,X,O
20230331,인천지하철 1호선,테크노파크,7호선,까치울,1,X,O,X,O
20230331,경춘선,가평,7호선,숭실대입구,1,X,O,X,O
20230331,경춘선,가평,2호선,신도림,1,X,O,X,O
20230331,수인분당선,한티,경강선,세종대왕릉,1,O,X,X,O
20230331,에버라인,전대.에버랜드,6호선,월곡,1,,O,,O
20230331,경춘선,가평,3호선,신사,1,X,O,X,O
20230331,9호선,고속터미널,1호선,평택,1,O,X,X,O
20230331,에버라인,전대.에버랜드,8호선,장지,1,,O,,O
20230331,수인분당선,한티,우이신설선,솔샘,1,O,O,O,O
20230331,에버라인,전대.에버랜드,2호선,신림,1,,O,,O
20230331,9호선,개화,인천지하철 1호선,인천대입구,1,O,X,X,O
20230331,4호선,진접,9호선,샛강,1,O,O,O,O
20230331,3호선,고속터미널,경의중앙선,팔당,1,O,X,X,O
20230331,에버라인,전대.에버랜드,2호선,사당,1,,O,,O
20230331,에버라인,전대.에버랜드,8호선,산성,1,,O,,O
20230331,9호선,중앙보훈병원,인천지하철 2호선,마전,1,O,X,X,O
20230331,7호선,고속터미널,경의중앙선,팔당,1,O,X,X,O
20230331,4호선,진접,우이신설선,신설동,1,O,O,O,O
20230331,인천지하철 1호선,테크노파크,6호선,구산,1,X,O,X,O
20230331,인천지하철 1호선,테크노파크,2호선,구의,1,X,O,X,O
20230331,에버라인,전대.에버랜드,에버라인,시청.용인대,1,,,,X
20230331,2호선,홍대입구,7호선,반포,1,O,O,O,O
20230331,4호선,진접,9호선,신방화,1,O,O,O,O
20230331,4호선,진접,9호선,신반포,1,O,O,O,O
20230331,공항철도,공덕,9호선,국회의사당,1,O,O,O,O
20230331,신분당선,광교중앙,1호선,왕십리,1,X,,X,O
20230331,경춘선,가평,8호선,수진,1,X,O,X,O
20230331,4호선,진접,7호선,신대방삼거리,1,O,O,O,O
20230331,4호선,진접,2호선,신대방,1,O,O,O,O
20230331,수인분당선,한티,5호선,송정,1,O,O,O,O
20230331,에버라인,전대.에버랜드,7호선,철산,1,,O,,O
20230331,인천지하철 1호선,테크노파크,1호선,남영,1,X,O,X,O
20230331,인천지하철 1호선,테크노파크,3호선,대청,1,X,O,X,O
20230331,인천지하철 1호선,테크노파크,신림선,대방,1,X,O,X,O
20230331,공항철도,홍대입구,3호선,무악재,1,O,O,O,O
20230331,경춘선,가평,4호선,쌍문,1,X,O,X,O
20230331,4호선,진접,1호선,석계,1,O,O,O,O
20230331,9호선,중앙보훈병원,5호선,명일,1,O,O,O,O
20230331,경의중앙선,홍대입구,5호선,목동,1,O,O,O,O
20230331,경춘선,가평,2호선,아현,1,X,O,X,O
20230331,3호선,교대,4호선,산본,1,O,X,X,O
20230331,5호선,강동,경의중앙선,망우,1,O,O,O,O
20230331,우이신설선,정릉,8호선,강동구청,1,O,O,O,O
20230331,5호선,공덕,인천지하철 1호선,국제업무지구,1,O,X,X,O
20230331,인천지하철 1호선,테크노파크,3호선,도곡,1,X,O,X,O
20230331,경춘선,가평,6호선,안암,1,X,O,X,O
20230331,경의중앙선,풍산,5호선,방화,1,O,O,O,O
20230331,경의중앙선,풍산,5호선,방이,1,O,O,O,O
20230331,인천지하철 1호선,테크노파크,2호선,동대문역사문화공원,1,X,O,X,O
20230331,우이신설선,정릉,인천지하철 1호선,갈산,1,O,X,X,O
20230331,인천지하철 1호선,테크노파크,2호선,대림,1,X,O,X,O
20230331,우이신설선,정릉,경춘선,갈매,1,O,X,X,O
20230331,3호선,교대,4호선,삼각지,1,O,O,O,O
20230331,인천지하철 1호선,테크노파크,7호선,논현,1,X,O,X,O
20230331,9호선,중앙보훈병원,수인분당선,매탄권선,1,O,X,X,O
20230331,경의중앙선,풍산,8호선,복정,1,O,O,O,O
20230331,에버라인,전대.에버랜드,7호선,태릉입구,1,,O,,O
20230331,에버라인,전대.에버랜드,7호선,하계,1,,O,,O
20230331,경의중앙선,풍산,6호선,보문,1,O,O,O,O
20230331,신분당선,광교중앙,2호선,을지로4가,1,X,O,X,O
20230331,4호선,진접,우이신설선,성신여대입구,1,O,O,O,O
20230331,4호선,진접,9호선,선정릉,1,O,O,O,O
20230331,에버라인,전대.에버랜드,2호선,홍대입구,1,,O,,O
20230331,3호선,교대,우이신설선,삼양,1,O,O,O,O
20230331,우이신설선,정릉,3호선,가락시장,1,O,O,O,O
20230331,우이신설선,정릉,8호선,가락시장,1,O,O,O,O
20230331,4호선,진접,9호선,선유도,1,O,O,O,O
20230331,경춘선,가평,2호선,신촌,1,X,O,X,O
20230331,신분당선,광교중앙,6호선,석계,1,X,O,X,O
20230331,경의중앙선,풍산,5호선,송정,1,O,O,O,O
20230331,수인분당선,태평,경의중앙선,중랑,1,X,O,X,O
20230331,수인분당선,가천대,경강선,초월,1,X,X,X,O
20230331,수인분당선,한티,경의중앙선,도심,1,O,X,X,O
20230331,4호선,창동,경의중앙선,금릉,1,O,X,X,O
20230331,3호선,교대,6호선,역촌,1,O,O,O,O
20230331,경의중앙선,풍산,3호선,약수,1,O,O,O,O
20230331,신분당선,광교중앙,공항철도,마곡나루,1,X,O,X,O
20230331,경의중앙선,풍산,경의중앙선,야당,1,O,X,X,X
20230331,경의중앙선,풍산,수인분당선,압구정로데오,1,O,O,O,O
20230331,수인분당선,한티,6호선,독바위,1,O,O,O,O
20230331,7호선,건대입구,경의중앙선,문산,1,O,X,X,O
20230331,4호선,창동,7호선,굴포천,1,O,O,O,O
20230331,9호선,개화,7호선,용마산,1,O,O,O,O
20230331,6호선,공덕,김포골드라인,김포공항,1,O,O,O,O
20230331,3호선,교대,경강선,여주,1,O,X,X,O
20230331,9호선,중앙보훈병원,3호선,금호,1,O,O,O,O
20230331,수인분당선,태평,에버라인,시청.용인대,1,X,,X,O
20230331,수인분당선,가천대,4호선,초지,1,X,X,X,O
20230331,경의중앙선,공덕,9호선,김포공항,1,O,O,O,O
20230331,5호선,종로3가,경춘선,별내,1,O,O,O,O
20230331,5호선,강동,인천지하철 2호선,시민공원,1,O,X,X,O
20230331,수인분당선,태평,9호선,선정릉,1,X,O,X,O
20230331,2호선,건대입구,의정부선,발곡,1,O,O,O,O
20230331,경의중앙선,풍산,9호선,여의도,1,O,O,O,O
20230331,7호선,건대입구,4호선,반월,1,O,X,X,O
20230331,2호선,건대입구,인천지하철 1호선,박촌,1,O,X,X,O
20230331,9호선,개화,5호선,왕십리,1,O,O,O,O
20230331,공항철도,공덕,2호선,낙성대,1,O,O,O,O
20230331,2호선,홍대입구,경강선,세종대왕릉,1,O,X,X,O
20230331,2호선,교대,공항철도,영종,1,O,X,X,O
20230331,9호선,중앙보훈병원,3호선,구파발,1,O,O,O,O
20230331,공항철도,홍대입구,1호선,세류,1,O,X,X,O
20230331,수인분당선,한티,2호선,도림천,1,O,O,O,O
20230331,5호선,공덕,김포골드라인,김포공항,1,O,O,O,O
20230331,경의중앙선,홍대입구,4호선,성신여대입구,1,O,O,O,O
20230331,수인분당선,가천대,신분당선,청계산입구,1,X,X,X,O
20230331,2호선,건대입구,수인분당선,미금,1,O,X,X,O
20230331,수인분당선,태평,수인분당선,송도,1,X,X,X,X
20230331,수인분당선,태평,수인분당선,신갈,1,X,X,X,X
20230331,수인분당선,가천대,7호선,춘의,1,X,O,X,O
20230331,수인분당선,태평,5호선,신금호,1,X,O,X,O
20230331,수인분당선,한티,1호선,동묘앞,1,O,O,O,O
20230331,수인분당선,가천대,9호선,한성백제,1,X,O,X,O
20230331,수인분당선,가천대,6호선,합정,1,X,O,X,O
20230331,7호선,고속터미널,4호선,정왕,1,O,X,X,O
20230331,3호선,교대,의정부선,어룡,1,O,O,O,O
20230331,7호선,건대입구,1호선,명학,1,O,X,X,O
20230331,공항철도,홍대입구,1호선,석계,1,O,O,O,O
20230331,2호선,교대,경의중앙선,양평,1,O,X,X,O
20230331,3호선,종로3가,경의중앙선,백마,1,O,O,O,O
20230331,9호선,중앙보훈병원,에버라인,김량장,1,O,X,X,O
20230331,수인분당선,태평,9호선,신방화,1,X,O,X,O
20230331,5호선,장한평,경강선,여주,1,O,X,X,O
20230331,수인분당선,태평,2호선,신설동,1,X,O,X,O
20230331,경의중앙선,풍산,2호선,신정네거리,1,O,O,O,O
20230331,공항철도,공덕,4호선,길음,1,O,O,O,O
20230331,경의중앙선,풍산,1호선,신이문,1,O,O,O,O
20230331,4호선,창동,1호선,광명,1,O,X,X,O
20230331,공항철도,홍대입구,인천지하철 2호선,석남,1,O,X,X,O
20230331,5호선,장한평,에버라인,어정,1,O,X,X,O
20230331,5호선,강동,의정부선,송산,1,O,O,O,O
20230331,2호선,교대,의정부선,어룡,1,O,O,O,O
20230331,공항철도,홍대입구,4호선,선바위,1,O,O,O,O
20230331,경의중앙선,홍대입구,4호선,선바위,1,O,O,O,O
20230331,7호선,고속터미널,우이신설선,정릉,1,O,O,O,O
20230331,경의중앙선,풍산,7호선,신풍,1,O,O,O,O
20230331,수인분당선,가천대,1호선,평택,1,X,X,X,O
20230331,4호선,창동,수인분당선,구성,1,O,X,X,O
20230331,9호선,개화,3호선,원당,1,O,O,O,O
20230331,9호선,개화,수인분당선,원인재,1,O,X,X,O
20230331,4호선,창동,9호선,구반포,1,O,O,O,O
20230331,수인분당선,가천대,3호선,학여울,1,X,O,X,O
20230331,수인분당선,태평,5호선,신길,1,X,O,X,O
20230331,수인분당선,태평,경춘선,신내,1,X,O,X,O
20230331,수인분당선,한티,4호선,동대문역사문화공원,1,O,O,O,O
20230331,수인분당선,가천대,1호선,한남,1,X,,X,O
20230331,수인분당선,가천대,4호선,한대앞,1,X,X,X,O
20230331,수인분당선,태평,9호선,석촌,1,X,O,X,O
20230331,9호선,중앙보훈병원,6호선,광흥창,1,O,O,O,O
20230331,공항철도,공덕,5호선,길동,1,O,O,O,O
20230331,수인분당선,한티,1호선,녹천,1,O,O,O,O
20230331,공항철도,홍대입구,경의중앙선,수색,1,O,O,O,O
20230331,수인분당선,가천대,1호선,제기동,1,X,O,X,O
20230331,3호선,종로3가,1호선,보산,1,O,X,X,O
20230331,4호선,창동,신림선,당곡,1,O,O,O,O
20230331,5호선,장한평,1호선,신도림,1,O,O,O,O
20230331,5호선,장한평,경강선,신둔도예촌,1,O,X,X,O
20230331,수인분당선,한티,1호선,녹양,1,O,X,X,O
20230331,2호선,교대,1호선,온양온천,1,O,X,X,O
20230331,3호선,교대,인천지하철 2호선,왕길,1,O,X,X,O
20230331,5호선,장한평,9호선,신목동,1,O,O,O,O
20230331,경의중앙선,풍산,1호선,오류동,1,O,O,O,O
20230331,3호선,고속터미널,수인분당선,인천논현,1,O,X,X,O
20230331,경의중앙선,풍산,5호선,오금,1,O,O,O,O
20230331,수인분당선,태평,4호선,상록수,1,X,X,X,O
20230331,2호선,교대,1호선,오산대,1,O,X,X,O
20230331,7호선,고속터미널,인천지하철 1호선,인천시청,1,O,X,X,O
20230331,경의중앙선,홍대입구,경의중앙선,수색,1,O,O,O,X
20230331,2호선,교대,인천지하철 2호선,왕길,1,O,X,X,O
20230331,5호선,강동,1호선,시청,1,O,O,O,O
20230331,공항철도,홍대입구,1호선,수원,1,O,X,X,O
20230331,5호선,장한평,에버라인,시청.용인대,1,O,,,O
20230331,5호선,장한평,서해선,시흥능곡,1,O,X,X,O
20230331,3호선,종로3가,8호선,복정,1,O,O,O,O
20230331,경의중앙선,풍산,5호선,우장산,1,O,O,O,O
20230331,3호선,교대,2호선,용두,1,O,O,O,O
20230331,4호선,창동,수인분당선,대모산입구,1,O,O,O,O
20230331,경의중앙선,풍산,7호선,용마산,1,O,O,O,O
20230331,9호선,고속터미널,인천지하철 2호선,인천가좌,1,O,X,X,O
20230331,경의중앙선,풍산,9호선,올림픽공원,1,O,O,O,O
20230331,5호선,장한평,경춘선,신내,1,O,O,O,O
20230331,4호선,창동,7호선,대림,1,O,O,O,O
20230331,3호선,종로3가,수인분당선,보정,1,O,X,X,O
20230331,공항철도,홍대입구,수인분당선,수서,1,O,O,O,O
20230331,수인분당선,태평,수인분당선,사리,1,X,X,X,X
20230331,5호선,종로3가,1호선,보산,1,O,X,X,O
20230331,3호선,교대,2호선,왕십리,1,O,O,O,O
20230331,5호선,장한평,1호선,신설동,1,O,O,O,O
20230331,3호선,고속터미널,인천지하철 2호선,인천시청,1,O,X,X,O
20230331,4호선,창동,9호선,노들,1,O,O,O,O
20230331,경의중앙선,풍산,9호선,염창,1,O,O,O,O
20230331,3호선,고속터미널,수인분당선,인하대,1,O,X,X,O
20230331,5호선,종로3가,신림선,보라매공원,1,O,O,O,O
20230331,공항철도,홍대입구,인천지하철 1호선,송도달빛축제공원,1,O,X,X,O
20230331,5호선,장한평,인천지하철 2호선,아시아드경기장,1,O,X,X,O
20230331,6호선,공덕,수인분당선,남동인더스파크,1,O,X,X,O
20230331,4호선,창동,김포골드라인,김포공항,1,O,O,O,O
20230331,경의중앙선,풍산,5호선,영등포구청,1,O,O,O,O
20230331,3호선,교대,인천지하철 1호선,예술회관,1,O,X,X,O
20230331,2호선,교대,1호선,오산,1,O,X,X,O
20230331,9호선,개화,인천지하철 2호선,완정,1,O,X,X,O
20230331,공항철도,홍대입구,1호선,송내,1,O,X,X,O
20230331,4호선,창동,5호선,김포공항,1,O,O,O,O
20230331,수인분당선,태평,6호선,석계,1,X,O,X,O
20230331,5호선,강동,에버라인,시청.용인대,1,O,,,O
20230331,9호선,고속터미널,경의중앙선,일산,1,O,O,O,O
20230331,공항철도,홍대입구,우이신설선,솔샘,1,O,O,O,O
20230331,수인분당선,가천대,4호선,중앙,1,X,X,X,O
20230331,4호선,창동,7호선,까치울,1,O,O,O,O
20230331,5호선,강동,경춘선,신내,1,O,O,O,O
20230331,5호선,장한평,서해선,신현,1,O,X,X,O
20230331,5호선,장한평,1호선,신이문,1,O,O,O,O
20230331,3호선,종로3가,우이신설선,보문,1,O,O,O,O
20230331,수인분당선,가천대,1호선,종로3가,1,X,O,X,O
20230331,7호선,건대입구,1호선,백운,1,O,X,X,O
20230331,공항철도,공덕,3호선,남부터미널,1,O,O,O,O
20230331,신분당선,광교중앙,1호선,동대문,1,X,O,X,O
20230331,5호선,강동,신분당선,신논현,1,O,X,X,O
20230331,수인분당선,태평,6호선,새절,1,X,O,X,O
20230331,3호선,종로3가,신림선,보라매공원,1,O,O,O,O
20230331,3호선,교대,수인분당선,오목천,1,O,X,X,O
20230331,수인분당선,태평,1호선,서동탄,1,X,X,X,O
20230331,2호선,교대,수인분당선,오목천,1,O,X,X,O
20230331,수인분당선,한티,신림선,당곡,1,O,O,O,O
20230331,수인분당선,태평,1호선,서빙고,1,X,,X,O
20230331,수인분당선,태평,신림선,서울대벤처타운,1,X,O,X,O
20230331,7호선,건대입구,수인분당선,매교,1,O,X,X,O
20230331,3호선,교대,2호선,양천구청,1,O,O,O,O
20230331,9호선,고속터미널,경춘선,청평,1,O,X,X,O
20230331,3호선,교대,2호선,신답,1,O,O,O,O
20230331,경춘선,가평,6호선,돌곶이,1,X,O,X,O
20230331,경의중앙선,공덕,1호선,금정,1,O,X,X,O
20230331,7호선,고속터미널,1호선,천안,1,O,X,X,O
20230331,4호선,창동,우이신설선,4.19민주묘지,1,O,O,O,O
20230331,4호선,진접,9호선,흑석,1,O,O,O,O
20230331,5호선,강동,신분당선,상현,1,O,X,X,O
20230331,5호선,장한평,인천지하철 1호선,인천시청,1,O,X,X,O
20230331,9호선,고속터미널,1호선,천안,1,O,X,X,O
20230331,9호선,중앙보훈병원,4호선,대공원,1,O,O,O,O
20230331,2호선,건대입구,9호선,동작,1,O,O,O,O
20230331,4호선,진접,6호선,화랑대,1,O,O,O,O
20230331,공항철도,홍대입구,8호선,산성,1,O,O,O,O
20230331,수인분당선,태평,경강선,이천,1,X,X,X,O
20230331,5호선,장한평,인천지하철 1호선,작전,1,O,X,X,O
20230331,수인분당선,태평,4호선,이촌,1,X,O,X,O
20230331,4호선,진접,5호선,행당,1,O,O,O,O
20230331,1호선,종로3가,인천지하철 1호선,문학경기장,1,O,X,X,O
20230331,수인분당선,태평,1호선,의정부,1,X,X,X,O
20230331,수인분당선,태평,6호선,월드컵경기장,1,X,O,X,O
20230331,경의중앙선,홍대입구,3호선,삼송,1,O,O,O,O
20230331,9호선,고속터미널,4호선,진접,1,O,O,O,O
20230331,7호선,건대입구,1호선,두정,1,O,X,X,O
20230331,4호선,창동,인천지하철 1호선,갈산,1,O,X,X,O
20230331,경춘선,가평,7호선,대림,1,X,O,X,O
20230331,4호선,창동,1호선,간석,1,O,X,X,O
20230331,5호선,장한평,의정부선,의정부시청,1,O,O,O,O
20230331,2호선,교대,신림선,신림,1,O,O,O,O
20230331,수인분당선,한티,경의중앙선,문산,1,O,X,X,O
20230331,4호선,창동,우이신설선,가오리,1,O,O,O,O
20230331,경춘선,가평,3호선,대치,1,X,O,X,O
20230331,수인분당선,태평,5호선,을지로4가,1,X,O,X,O
20230331,5호선,강동,신림선,서울대벤처타운,1,O,O,O,O
20230331,수인분당선,태평,6호선,응암,1,X,O,X,O
20230331,1호선,종로3가,수인분당선,미금,1,O,X,X,O
20230331,신분당선,광교중앙,6호선,새절,1,X,O,X,O
20230331,경춘선,가평,6호선,독바위,1,X,O,X,O
20230331,4호선,진접,수인분당선,한티,1,O,O,O,O
20230331,수인분당선,태평,4호선,인덕원,1,X,X,X,O
20230331,수인분당선,태평,공항철도,인천공항1터미널,1,X,O,X,O
20230331,경춘선,가평,경춘선,마석,1,X,X,X,X
20230331,경춘선,가평,9호선,마곡나루,1,X,O,X,O
20230331,수인분당선,태평,4호선,정부과천청사,1,X,O,X,O
20230331,7호선,건대입구,의정부선,동오,1,O,O,O,O
20230331,5호선,장한평,신분당선,정자,1,O,X,X,O
20230331,5호선,장한평,1호선,제기동,1,O,O,O,O
20230331,수인분당선,태평,1호선,제기동,1,X,O,X,O
20230331,4호선,진접,7호선,철산,1,O,O,O,O
20230331,7호선,건대입구,인천지하철 1호선,동수,1,O,X,X,O
20230331,경춘선,가평,6호선,동묘앞,1,X,O,X,O
20230331,2호선,건대입구,인천지하철 1호선,동수,1,O,X,X,O
20230331,수인분당선,태평,3호선,주엽,1,X,O,X,O
20230331,2호선,건대입구,에버라인,동백,1,O,X,X,O
20230331,4호선,진접,7호선,천왕,1,O,O,O,O
20230331,공항철도,홍대입구,7호선,사가정,1,O,O,O,O
20230331,경춘선,가평,5호선,마천,1,X,O,X,O
20230331,신분당선,광교중앙,1호선,서울,1,X,O,X,O
20230331,경의중앙선,풍산,8호선,송파,1,O,O,O,O
20230331,수인분당선,태평,3호선,정발산,1,X,O,X,O
20230331,5호선,강동,에버라인,삼가,1,O,X,X,O
20230331,2호선,교대,5호선,신금호,1,O,O,O,O
20230331,수인분당선,한티,5호선,방화,1,O,O,O,O
20230331,경춘선,가평,1호선,동암,1,X,X,X,O
20230331,7호선,건대입구,4호선,동작,1,O,O,O,O
20230331,9호선,고속터미널,5호선,청구,1,O,O,O,O
20230331,2호선,건대입구,4호선,동작,1,O,O,O,O
20230331,4호선,진접,5호선,하남풍산,1,O,O,O,O
20230331,수인분당선,한티,6호선,버티고개,1,O,O,O,O
20230331,5호선,장한평,김포골드라인,장기,1,O,O,O,O
20230331,경의중앙선,풍산,수인분당선,수서,1,O,O,O,O
20230331,4호선,진접,5호선,하남검단산,1,O,O,O,O
20230331,경춘선,가평,6호선,디지털미디어시티,1,X,O,X,O
20230331,경춘선,가평,2호선,뚝섬,1,X,O,X,O
20230331,7호선,건대입구,1호선,동인천,1,O,X,X,O
20230331,2호선,홍대입구,수인분당선,사리,1,O,X,X,O
20230331,7호선,고속터미널,수인분당선,청명,1,O,X,X,O
20230331,신분당선,광교중앙,5호선,상일동,1,X,O,X,O
20230331,4호선,창동,수인분당선,강남구청,1,O,O,O,O
20230331,경의중앙선,풍산,4호선,신용산,1,O,O,O,O
20230331,경춘선,가평,7호선,광명사거리,1,X,O,X,O
20230331,공항철도,홍대입구,신림선,서울대벤처타운,1,O,O,O,O
20230331,경춘선,가평,7호선,공릉,1,X,O,X,O
20230331,5호선,강동,수인분당선,선정릉,1,O,O,O,O
20230331,7호선,건대입구,9호선,마곡나루,1,O,O,O,O
20230331,5호선,장한평,인천지하철 2호선,왕길,1,O,X,X,O
20230331,3호선,교대,인천지하철 2호선,아시아드경기장,1,O,X,X,O
20230331,신분당선,광교중앙,6호선,버티고개,1,X,O,X,O
20230331,2호선,교대,서해선,신현,1,O,X,X,O
20230331,5호선,강동,인천지하철 1호선,선학,1,O,X,X,O
20230331,3호선,교대,서해선,신천,1,O,X,X,O
20230331,9호선,중앙보훈병원,1호선,녹천,1,O,O,O,O
20230331,4호선,창동,인천지하철 1호선,계산,1,O,X,X,O
20230331,경의중앙선,풍산,7호선,신대방삼거리,1,O,O,O,O
20230331,9호선,중앙보훈병원,서해선,달미,1,O,X,X,O
20230331,수인분당선,한티,수인분당선,매교,1,O,X,X,X
20230331,수인분당선,태평,4호선,오남,1,X,O,X,O
20230331,3호선,교대,경의중앙선,아신,1,O,X,X,O
20230331,신분당선,광교중앙,5호선,방화,1,X,O,X,O
20230331,5호선,강동,신림선,서원,1,O,O,O,O
20230331,경춘선,가평,8호선,강동구청,1,X,O,X,O
20230331,신분당선,광교중앙,3호선,무악재,1,X,O,X,O
20230331,신분당선,광교중앙,신분당선,미금,1,X,X,X,X
20230331,수인분당선,한티,4호선,동작,1,O,O,O,O
20230331,수인분당선,태평,4호선,안산,1,X,X,X,O
20230331,경의중앙선,풍산,9호선,신방화,1,O,O,O,O
20230331,경춘선,가평,7호선,강남구청,1,X,O,X,O
20230331,7호선,고속터미널,인천지하철 2호선,주안국가산단,1,O,X,X,O
20230331,6호선,공덕,5호선,길동,1,O,O,O,O
20230331,5호선,강동,1호선,성균관대,1,O,X,X,O
20230331,5호선,공덕,수인분당선,기흥,1,O,X,X,O
20230331,7호선,건대입구,인천지하철 2호선,만수,1,O,X,X,O
20230331,경의중앙선,공덕,3호선,금호,1,O,O,O,O
20230331,5호선,강동,수인분당선,소래포구,1,O,X,X,O
20230331,수인분당선,태평,신분당선,양재,1,X,X,X,O
20230331,수인분당선,한티,공항철도,마곡나루,1,O,O,O,O
20230331,9호선,중앙보훈병원,6호선,녹사평,1,O,O,O,O
20230331,5호선,강동,서해선,선부,1,O,X,X,O
20230331,5호선,종로3가,4호선,반월,1,O,X,X,O
20230331,3호선,고속터미널,인천지하철 1호선,지식정보단지,1,O,X,X,O
20230331,5호선,강동,1호선,서정리,1,O,X,X,O
20230331,경의중앙선,풍산,5호선,신금호,1,O,O,O,O
20230331,경춘선,가평,8호선,남한산성입구,1,X,O,X,O
20230331,경춘선,가평,7호선,내방,1,X,O,X,O
20230331,경춘선,가평,9호선,노들,1,X,O,X,O
20230331,7호선,고속터미널,1호선,진위,1,O,X,X,O
20230331,수인분당선,태평,2호선,용두,1,X,O,X,O
20230331,수인분당선,태평,1호선,용산,1,X,O,X,O
20230331,경의중앙선,홍대입구,경의중앙선,상봉,1,O,O,O,X
20230331,경춘선,가평,6호선,광흥창,1,X,O,X,O
20230331,3호선,고속터미널,1호선,진위,1,O,X,X,O
20230331,수인분당선,태평,3호선,원당,1,X,O,X,O
20230331,경춘선,가평,3호선,녹번,1,X,O,X,O
20230331,신분당선,광교중앙,6호선,상월곡,1,X,O,X,O
20230331,공항철도,홍대입구,7호선,상동,1,O,O,O,O
20230331,수인분당선,한티,8호선,모란,1,O,O,O,O
20230331,수인분당선,태평,수인분당선,월곶,1,X,X,X,X
20230331,경춘선,가평,2호선,낙성대,1,X,O,X,O
20230331,신분당선,광교중앙,4호선,삼각지,1,X,O,X,O
20230331,경의중앙선,홍대입구,6호선,상월곡,1,O,O,O,O
20230331,5호선,장한평,1호선,월계,1,O,O,O,O
20230331,3호선,교대,2호선,신정네거리,1,O,O,O,O
20230331,4호선,창동,인천지하철 2호선,검암,1,O,X,X,O
20230331,경의중앙선,홍대입구,경의중앙선,서강대,1,O,O,O,X
